rounds,team,choose,move,scoreboard,combo,matrix
9,W,"(2, 6)","(3, 7)","[2, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['w' 'none' 'b' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,b,"(6, 0)","(5, 1)","[2, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'none']
 ['b' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,w,"(4, 0)","(6, 2)","[3, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'none']
 ['B' 'none' 'w' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,w,"(6, 2)","(5, 3)","[3, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'w' 'none' 'none' 'none' 'none']
 ['B' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,w,"(1, 1)","(2, 2)","[3, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'w' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'w' 'none' 'none' 'none' 'none']
 ['B' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,w,"(2, 2)","(3, 3)","[3, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'w' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'w' 'none' 'none' 'none' 'none']
 ['B' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,w,"(3, 3)","(2, 4)","[3, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'w' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'w' 'none' 'none' 'none' 'none']
 ['B' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,w,"(2, 4)","(3, 5)","[3, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'w' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'w' 'none' 'none' 'none' 'none']
 ['B' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,w,"(5, 3)","(4, 4)","[3, 0]",True,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'w' 'none' 'W']
 ['none' 'none' 'none' 'none' 'w' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'none']
 ['B' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,W,"(3, 7)","(4, 6)","[3, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'w' 'none' 'none']
 ['none' 'none' 'none' 'none' 'w' 'none' 'W' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'none']
 ['B' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,w,"(3, 5)","(2, 6)","[3, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'w' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'w' 'none' 'W' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'none']
 ['B' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,W,"(2, 6)","(3, 7)","[3, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'w' 'none' 'W' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'none']
 ['B' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,w,"(4, 4)","(3, 5)","[3, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'w' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'W' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'none']
 ['B' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,w,"(3, 5)","(2, 6)","[3, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'w' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'W' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'none']
 ['B' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,W,"(2, 6)","(1, 7)","[3, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'W' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'none']
 ['B' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,W,"(4, 6)","(5, 7)","[3, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'W']
 ['B' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,w,"(2, 0)","(3, 1)","[3, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'W']
 ['B' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,none,"(3, 1)","(4, 2)","[3, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'b' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['B' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,w,"(0, 0)","(1, 1)","[3, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'b' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'W']
 ['B' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,w,"(1, 1)","(2, 2)","[3, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'w' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'W']
 ['B' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,w,"(2, 2)","(4, 0)","[4, 0]",True,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'W']
 ['B' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,w,"(4, 0)","(6, 2)","[5, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'W']
 ['B' 'none' 'w' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,W,"(3, 7)","(4, 6)","[11, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'W' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'W']
 ['B' 'none' 'w' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,W,"(4, 6)","(5, 5)","[11, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'W' 'none' 'W']
 ['B' 'none' 'w' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,W,"(1, 7)","(5, 3)","[11, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'W' 'none' 'W' 'none' 'W']
 ['B' 'none' 'w' 'none' 'b' 'none' 'b' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'none']]"
9,W,"(5, 5)","(7, 7)","[12, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'W' 'none' 'none' 'none' 'W']
 ['B' 'none' 'w' 'none' 'b' 'none' 'none' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'W']]"
9,W,"(5, 3)","(4, 4)","[12, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'W' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'W']
 ['B' 'none' 'w' 'none' 'b' 'none' 'none' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'W']]"
9,w,"(6, 2)","(5, 3)","[12, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'W' 'none' 'none' 'none']
 ['none' 'b' 'none' 'w' 'none' 'none' 'none' 'W']
 ['B' 'none' 'none' 'none' 'b' 'none' 'none' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'W']]"
9,W,"(4, 4)","(5, 5)","[12, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'w' 'none' 'W' 'none' 'W']
 ['B' 'none' 'none' 'none' 'b' 'none' 'none' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'W']]"
9,w,"(5, 3)","(4, 4)","[12, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'w' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'W' 'none' 'W']
 ['B' 'none' 'none' 'none' 'b' 'none' 'none' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'W']]"
9,w,"(4, 4)","(3, 5)","[12, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'w' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'W' 'none' 'W']
 ['B' 'none' 'none' 'none' 'b' 'none' 'none' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'W']]"
9,w,"(3, 5)","(2, 6)","[12, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'w' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'W' 'none' 'W']
 ['B' 'none' 'none' 'none' 'b' 'none' 'none' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'W']]"
9,W,"(2, 6)","(3, 7)","[12, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'W' 'none' 'W']
 ['B' 'none' 'none' 'none' 'b' 'none' 'none' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'W']]"
9,w,"(3, 1)","(4, 2)","[0, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'w', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b']]"
9,w,"(4, 2)","(3, 3)","[0, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'b', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'none', 'none', 'w', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b']]"
9,b,"(3, 3)","(2, 4)","[0, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'b', 'none', 'b', 'none'], ['none', 'none', 'none', 'b', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b']]"
9,w,"(6, 2)","(5, 3)","[0, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'w', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'b']]"
9,w,"(5, 3)","(4, 4)","[0, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'w', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'b']]"
9,w,"(4, 4)","(3, 5)","[0, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'w', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'b']]"
9,w,"(3, 1)","(4, 2)","[0, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'w', 'none', 'b'], ['w', 'none', 'w', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'b']]"
9,w,"(4, 2)","(5, 3)","[0, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'b']
 ['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'none' 'none' 'none' 'none' 'w' 'none' 'b']
 ['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'w' 'none' 'none' 'none' 'b']
 ['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'b']]"
9,w,"(6, 2)","(5, 3)","[0, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'b']
 ['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'b']
 ['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'w' 'none' 'none' 'none' 'b']
 ['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'b']]"
9,w,"(7, 1)","(6, 2)","[0, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'b']
 ['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'b']
 ['w' 'none' 'w' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'b']
 ['w' 'none' 'w' 'none' 'none' 'none' 'b' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'b']]"
9,w,"(6, 2)","(5, 3)","[0, 0]",True,"[['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'b']
 ['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'b']
 ['w' 'none' 'w' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'w' 'none' 'none' 'none' 'b']
 ['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'b']]"
9,w,"(5, 3)","(4, 4)","[0, 0]",False,"[['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'b']
 ['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'b']
 ['w' 'none' 'w' 'none' 'w' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'b']
 ['w' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'b']]"
